Pos;Artist and Title;SONG NAME;ARTIST NAME;Wks;T10;Pk;(x?);PkStreams;Total;ARTIST URL;TRACK
2800;NEIKED†-†Sexual;Sexual;NEIKED;6;;137;;2,642,120;13,813,585;5H6xmHXjsq98NLbEjuE29f;24n5tZm9XnaoNAkcW5NC5B
2801;Taylor Swift†-†evermore;evermore;Taylor Swift;1;;43;;13,810,722;13,810,722;06HL4z0CvFAxyc27GXpf02;0AaV4MJrgmLV3XhoiWXjjb
2802;Shindy†-†Drama 10;Drama 10;Shindy;2;;59;;8,549,960;13,807,389;5j21TGkrNEAJe3gG9VlS34;7IkZpSOJKGXCGhqAvHs7FG
2803;Doja Cat†-†Juicy;Juicy;Doja Cat;3;;171;;4,682,996;13,798,364;5cj0lLjcoR7YOSnhnX0Po5;7f5trao56t7sB7f14QDTmp
2804;ZAYN†-†iT's YoU;iT's YoU;ZAYN;5;;57;;3,956,703;13,767,631;5ZsFI1h6hIdQRw2ti0hz81;1dB3Hsi3LfViWtqE8Sj8pr
2805;Gwen Stefani†-†Baby Don't Lie;Baby Don't Lie;Gwen Stefani;8;;69;;2,303,205;13,766,372;4yiQZ8tQPux8cPriYMWUFP;5t54WbqXtMwT5yF1nQSuKz
2806;One Direction†-†Olivia;Olivia;One Direction;4;;41;;6,190,940;13,759,487;4AK6F7OLvEQ5QYCBNiQWHq;5dONhl6aXFuN86UBdayF6W
2807;Alan Walker†-†The Spectre;The Spectre;Alan Walker;4;;177;;3,560,748;13,709,297;7vk5e3vY1uw9plTHJAMwjN;2DGa7iaidT5s0qnINlwMjJ
2808;Lady Gaga†-†I'll Never Love Again - Film Version;I'll Never Love Again - Film Version;Lady Gaga;3;;156;;4,623,771;13,697,858;1HY2Jd0NmPuamShAr6KMms;3DKpA54hrFIdPN6AtL9HXa
2809;Migos†-†BBO (Bad Bitches Only);BBO (Bad Bitches Only);Migos;2;;55;;9,035,628;13,658,025;6oMuImdp5ZcFhWP0ESe6mG;4BHzHISX21PYwGXiBEUQ70
2810;Jason Derulo†-†CoÒo;Co√±o;Jason Derulo;3;;176;;4,676,754;13,625,971;07YZf4WDAMNwqr4jfgOZ8y;5DV4ZSCqbFv74ui3ZhimXo
2811;Taylor Swift†-†long story short;long story short;Taylor Swift;1;;45;;13,583,538;13,583,538;06HL4z0CvFAxyc27GXpf02;0vVMlbdYx2080Oa9FndPZr
2812;Enrique Iglesias†-†Bailando - English Version;Bailando - English Version;Enrique Iglesias;10;;48;;2,759,435;13,582,519;7qG3b048QCHVRO5Pv1T5lw;3Y9xtYyVyF13po6xePV5Cp
2813;Sigala†-†Say You Do;Say You Do;Sigala;6;;136;;2,455,745;13,580,849;1IueXOQyABrMOprrzwQJWN;0yH3S4xetaaby9moapVy7K
2814;Donny Hathaway†-†This Christmas;This Christmas;Donny Hathaway;2;;139;;6,809,438;13,578,126;0HU0U9kdXEHZVxUNbuQe8S;7MSYSOobsombc1mbDWFxtD
2815;Rita Ora†-†Body on Me;Body on Me;Rita Ora;7;;96;;2,284,158;13,572,893;5CCwRZC6euC8Odo6y9X8jr;3qRHCvn70YpVFFkx3lrAYf
2816;Ariana Grande†-†goodnight n go;goodnight n go;Ariana Grande;2;;51;;8,917,678;13,549,672;66CXWjxzNUsdJxJ2JdwvnR;14kYOiFVPb7E7NfFbqhdln
2817;Piso 21†-†Puntos Suspensivos;Puntos Suspensivos;Piso 21;3;;151;;4,882,283;13,544,517;4bw2Am3p9ji3mYsXNXtQcd;04cd1MHVq1D8v1nuTZoCdv
2818;Tungevaag & Raaban†-†Russian Roulette;Russian Roulette;Tungevaag & Raaban;7;;134;;2,111,951;13,532,760;4cSYNpczcvTUpnPMFDLsIc;1vu8zEpTfoxLtpRFyRMEFn
2819;Pop Smoke†-†AP - Music from the film Boogie;AP - Music from the film Boogie;Pop Smoke;2;;64;;8,025,314;13,487,647;0eDvMgVFoNV3TpwtrVCoTj;17vGPZ5EsdvtgAOCD4FLWI
2820;Tyga†-†Dip;Dip;Tyga;3;;158;;4,815,465;13,483,765;5LHRHt1k9lMyONurDHEdrp;4hXDobvUaXyDFLnmecoY0z
2821;Lady Gaga†-†Do What U Want;Do What U Want;Lady Gaga;8;;17;;2,305,485;13,456,034;1HY2Jd0NmPuamShAr6KMms;4MJlgdrGLaayCTPtdn0kII
2822;Queen†-†We Are The Champions - Remastered 2011;We Are The Champions - Remastered 2011;Queen;3;;168;;4,598,514;13,433,114;1dfeR4HaWDbWqFHLkxsg1d;1lCRw5FEZ1gPDNPzy1K4zW
2823;Marlon Roudette†-†When The Beat Drops Out;When The Beat Drops Out;Marlon Roudette;8;;79;;2,685,472;13,421,590;2R1QrQqWuw3IjoP5dXRFjt;5aJhuze13LOoLthmiG8YIA
2824;NF†-†Lie;Lie;NF;3;;132;;4,806,415;13,416,937;6fOMl44jA4Sp5b9PpYCkzz;07FkzikE6FuHIa8Ma7zJGc
2825;OMI†-†Cheerleader - Felix Jaehn vs Salaam Remi Remix;Cheerleader - Felix Jaehn vs Salaam Remi Remix;OMI;2;;25;;6,756,105;13,410,315;5MouCg6ta7zAxsfMEbc1uh;73mE3nfR4jSuJMGHmcGOlp
2826;Frank Ocean†-†Chanel;Chanel;Frank Ocean;3;;93;;5,350,115;13,389,672;2h93pZq0e7k5yf4dywlkpM;6Nle9hKrkL1wQpwNfEkxjh
2827;Selena Gomez†-†De Una Vez;De Una Vez;Selena Gomez;2;;66;;8,196,086;13,382,653;0C8ZW7ezQVs4URX5aX7Kqx;0HC6S4VpCGAZvyxTdrMRIQ
2828;Alesso†-†Cool;Cool;Alesso;14;;108;;1,938,099;13,360,268;4AVFqumd2ogHFlRbKIjp1t;6Ua9Ylv2V1BXtjAaa3MPDs
2829;Conrad Sewell†-†Hold Me Up;Hold Me Up;Conrad Sewell;7;;114;;2,178,160;13,348,820;1rw8ZTLnDHd74TWDDukjVi;6TNN9i2o484cOTck3KUARi
2830;Lorde†-†Liability;Liability;Lorde;3;;94;;5,321,334;13,338,839;163tK9Wjr9P9DmM0AVK7lm;0xBsZrUrsZcCCrpxryZDHc
2831;Lorde†-†Perfect Places;Perfect Places;Lorde;3;;93;;5,382,751;13,337,000;163tK9Wjr9P9DmM0AVK7lm;1wC93sZRGcTgKLN2UWRSwW
2832;Saweetie†-†My Type;My Type;Saweetie;3;;168;;4,582,187;13,333,839;6cK3NBO6uP7hh0oyuVELFl;5KBARWIxeMGkvUax9VtVC9
2833;Queen†-†Crazy Little Thing Called Love - Remastered 2011;Crazy Little Thing Called Love - Remastered 2011;Queen;3;;162;;4,836,688;13,306,774;1dfeR4HaWDbWqFHLkxsg1d;6xdLJrVj4vIXwhuG8TMopk
2834;Martin Solveig†-†Do It Right;Do It Right;Martin Solveig;6;;153;;2,461,887;13,290,618;1bj5GrcLom5gZFF5t949Xl;767AsV1cQwmOU4PJG96MzO
2835;Julia Michaels†-†Uh Huh;Uh Huh;Julia Michaels;4;;146;;3,933,773;13,278,689;0ZED1XzwlLHW4ZaG4lOT6m;0ZExP2I5Ej92PsnG4G1jVG
2836;Huncho Jack†-†Dubai Shit;Dubai Shit;Huncho Jack;3;;105;;5,923,537;13,265,921;6extd4B6hl8VTmnlhpl2bY;6urLjX35oXXRYtcH1b3dCh
2837;Drake†-†Digital Dash;Digital Dash;Drake;6;;85;;2,717,313;13,263,437;3TVXtAsR1Inumwj472S9r4;0GR7iJLhj80KD5LkA14ZRn
2838;BTS†-†IDOL;IDOL;BTS;2;;50;;8,513,435;13,239,450;3Nrfpe0tUJi4K4DXYWgMUX;2AIWoHr9DF6y4KALCBKWQS
2839;J. Cole†-†Foldin Clothes;Foldin Clothes;J. Cole;2;;34;;9,711,663;13,233,204;6l3HvQ5sa6mXTsMTB19rO5;77IAeEz8LEchPN8UNjaTJ2
2840;Olly Murs†-†You Don't Know Love;You Don't Know Love;Olly Murs;6;;168;;2,331,770;13,232,594;3whuHq0yGx60atvA2RCVRW;3Iyzdie1LZW22Z9S2hIvHl
2841;Capital Bra†-†Nicht verdient;Nicht verdient;Capital Bra;2;;69;;8,289,128;13,202,042;4WZGDpNwrC0vNQyl9QzF7d;7v8OynJxOxHoeS5C2UA9Y7
2842;Major Lazer†-†Boom;Boom;Major Lazer;6;;156;;2,416,031;13,195,181;738wLrAtLtCtFOLvQBXOXp;6dLLEE96JRnX1ngkL77yiA
2843;Drake†-†Since Way Back;Since Way Back;Drake;2;;72;;8,358,760;13,191,272;3TVXtAsR1Inumwj472S9r4;5JUu0unA8VwhTZ9LkMWUVI
2844;Justin Bieber†-†All In It;All In It;Justin Bieber;5;;75;;4,174,683;13,163,714;1uNFoZAHBGtllmzznpCI3s;4kP50JQmyFrl9pLSmnFPZr
2845;Ariana Grande†-†pete davidson;pete davidson;Ariana Grande;2;;52;;8,723,515;13,150,600;66CXWjxzNUsdJxJ2JdwvnR;0XOnMqLQDO89iAg7dWWwnG
2846;Sub Urban†-†Cradles;Cradles;Sub Urban;3;;192;;4,545,934;13,099,396;7gXb99Sf9nNmpNYeAgIQFG;1y4jsQt7MjnZhiD1L6qFBC
2847;One Direction†-†A.M.;A.M.;One Direction;4;;48;;5,664,181;13,035,397;4AK6F7OLvEQ5QYCBNiQWHq;5omYVLodGmaxnhua99xIE8
2848;XXXTENTACION†-†bad vibes forever;bad vibes forever;XXXTENTACION;2;;98;;7,148,151;13,009,351;15UsOTVnJzReFVN1VCnxy4;03eJ2DclFWXYU8GWgANdmZ
2849;Joji†-†Your Man;Your Man;Joji;2;;77;;7,764,823;12,998,159;3MZsBdqDrRTJihTHQrO6Dq;6Vgtvd7I5yopJdBuxqjBd2
2850;Rae Sremmurd†-†Throw Sum Mo;Throw Sum Mo;Rae Sremmurd;11;;99;;1,978,100;12,994,341;7iZtZyCzp3LItcw1wtPI3D;5uqphUYsR45kPYplrYSAQh
2851;Macklemore & Ryan Lewis†-†Same Love;Same Love;Macklemore & Ryan Lewis;9;;25;;1,719,237;12,990,482;5BcAKTbp20cv7tC5VqPFoC;6IFa4RUo2iM5L33Hkx82lr
2852;J. Cole†-†4 Your Eyez Only;4 Your Eyez Only;J. Cole;2;;36;;9,455,773;12,973,238;6l3HvQ5sa6mXTsMTB19rO5;1vvnYpYEMVB4aq9I6tHIEB
2853;Imagine Dragons†-†Shots;Shots;Imagine Dragons;8;;100;;2,192,290;12,965,053;53XhwfbYqKCa1cC15pYq2q;6fM3f2FhAR0UqqrhuW1EXy
2854;Loredana†-†Kein Plan;Kein Plan;Loredana;2;;74;;7,390,914;12,964,946;2Im8m4STDBosjfmb5hmP80;2d3WpbJFBND2vwMJyULdfU
2855;Maroon 5†-†It Was Always You;It Was Always You;Maroon 5;7;;42;;3,010,512;12,955,909;04gDigrS5kc9YWfZHwBETP;7GMeRGZax4uDKgz6wALWQw
2856;Juice WRLD†-†Make Believe;Make Believe;Juice WRLD;2;;78;;7,642,973;12,948,368;4MCBfE4596Uoi2O4DtmEMz;6eiztdXRkooWsBt2xToMWI
2857;Bad Bunny†-†Puesto Pa' Guerrial;Puesto Pa' Guerrial;Bad Bunny;2;;104;;7,582,895;12,942,864;4q3ewBCX7sLwd24euuV69X;5gCg2qMPzKkW4jS4dBKdDs
2858;XXXTENTACION†-†I donít even speak spanish lol;I don‚Äôt even speak spanish lol;XXXTENTACION;2;;63;;7,887,553;12,918,082;15UsOTVnJzReFVN1VCnxy4;14boA065HMHWvqyPPEeN4y
2859;Bad Bunny†-†HOY COBR…;HOY COBR√â;Bad Bunny;1;;41;;12,914,431;12,914,431;4q3ewBCX7sLwd24euuV69X;0tjZv2hChdHZCW1zFXpy1J
2860;Katy Perry†-†Cozy Little Christmas;Cozy Little Christmas;Katy Perry;2;;163;;6,652,130;12,910,536;6jJ0s89eD6GaHleKKya26X;02FaKXXL7KUtRc7K0k54tL
2861;Kanye West†-†Every Hour;Every Hour;Kanye West;1;;31;;12,900,186;12,900,186;5K4W6rqBFWDnAN6FQUkS6x;1WnqWQcWcuQbVzgE7ecfCY
2862;Mason Ramsey†-†Famous;Famous;Mason Ramsey;2;;85;;7,240,523;12,863,766;6xvpfMjWTougrRRtK7iikz;2HGymMoOdB4ZYv0AAqYmgF
2863;Banda Sinaloense MS de Sergio Liz·rraga†-†QuÈ MaldiciÛn;Qu√© Maldici√≥n;Banda Sinaloense MS de Sergio Liz√°rraga;2;;71;;7,877,129;12,848,688;2C6i0I5RiGzDKN9IAF8reh;2RxC2peY3FtrurYmbbmanr
2864;Rita Ora†-†Poison;Poison;Rita Ora;7;;69;;2,802,666;12,844,876;5CCwRZC6euC8Odo6y9X8jr;73ucpKq91TuejrLHgzDNHK
2865;Bing Crosby†-†Do You Hear What I Hear?;Do You Hear What I Hear?;Bing Crosby;2;;145;;6,632,340;12,844,269;6ZjFtWeHP9XN7FeKSUe80S;4EZUcj7c8n9pWIwHqN0DoH
2866;Lil Peep†-†Save That Shit;Save That Shit;Lil Peep;3;;97;;5,407,284;12,842,499;2kCcBybjl3SAtIcwdWpUe3;6sn8WaooLLVhQvU96wtEAm
2867;Rudimental†-†Sun Comes Up;Sun Comes Up;Rudimental;4;;170;;3,304,099;12,833,526;4WN5naL3ofxrVBgFpguzKo;6SUocL0caib4mLHe8ZrZzi
2868;Drake†-†No Tellin';No Tellin';Drake;7;;48;;3,437,523;12,828,326;3TVXtAsR1Inumwj472S9r4;6xewr95ICoIUeNO5O4MJDl
2869;SZA†-†Hit Different;Hit Different;SZA;2;;72;;7,762,540;12,812,403;7tYKF4w9nC0nq9CsPZTHyP;7Bar1kLTmsRmH6FCKKMEyU
2870;Taylor Swift†-†cowboy like me;cowboy like me;Taylor Swift;1;;53;;12,782,098;12,782,098;06HL4z0CvFAxyc27GXpf02;1XjHRolIXL2M1EEOUsGGR4
2871;Pitbull†-†We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song];We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song];Pitbull;5;;32;;2,977,783;12,754,745;0TnOYISbd1XYRBk9myaseg;4pn0G7yHNfTgRYRWca8gYA
2872;Ozuna†-†Del Mar;Del Mar;Ozuna;2;;83;;7,050,633;12,748,732;1i8SpTcr7yvPOmcqrbnVXY;5cpJFiNwYyWwFLH0V6B3N8
2873;Iggy Azalea†-†Fancy;Fancy;Iggy Azalea;4;;43;;3,428,102;12,743,766;5yG7ZAZafVaAlMTeBybKAL;3sP10QGbhzgW966egoIjcA
2874;Kanye West†-†God Is;God Is;Kanye West;1;;34;;12,735,722;12,735,722;5K4W6rqBFWDnAN6FQUkS6x;6xRWoYwfwIKnT8bQGzKbxR
2875;Bryant Myers†-†Tanta Falta;Tanta Falta;Bryant Myers;3;;168;;4,394,994;12,731,471;6w9ToX5slZ4uIdmD17hJ3c;0sPTfDSZgE3KvcvqaKPtEx
2876;Ninho†-†Lettre ‡ une femme;Lettre √† une femme;Ninho;2;;126;;6,813,388;12,708,631;6Te49r3A6f5BiIgBRxH7FH;5HEtuK03ygUzqca6yfgOYZ
2877;Paloma Mami†-†FingÌas;Fing√≠as;Paloma Mami;2;;80;;7,397,572;12,701,721;7rOlQwf8OuFLFQp4aydjBt;7o0oY5wRcoV7oPuDhD2J1z
2878;Bad Bunny†-†MALDITA POBREZA;MALDITA POBREZA;Bad Bunny;1;;44;;12,660,806;12,660,806;4q3ewBCX7sLwd24euuV69X;0Lsis3LB0XAK6XlTHXaJk2
2879;DJ Khaled†-†Wish Wish;Wish Wish;DJ Khaled;2;;94;;7,239,134;12,652,972;0QHgL1lAIqAw0HtD7YldmP;1Hd2XLitkt1PYCWSbfF5qV
2880;BeyoncÈ†-†MOOD 4 EVA;MOOD 4 EVA;Beyonc√©;2;;62;;8,226,052;12,651,284;6vWDO969PvNqNYHIOW5v0m;7oqftogUN82Q7VNy2TmTJW
2881;Twenty One Pilots†-†Morph;Morph;Twenty One Pilots;2;;63;;8,522,626;12,618,211;3YQKmKGau1PzlVlkL1iodx;01vv2AjxgP4uUyb8waYO5Y
2882;Seeb†-†What Do You Love;What Do You Love;Seeb;5;;135;;2,845,639;12,604,589;5iNrZmtVMtYev5M9yoWpEq;0h4FK0CnlZ3oJnZ6quEk1P
2883;Kanye West†-†Water;Water;Kanye West;1;;35;;12,604,488;12,604,488;5K4W6rqBFWDnAN6FQUkS6x;454Epa1vrCGFddHXKyC1kb
2884;Chance the Rapper†-†I Might Need Security;I Might Need Security;Chance the Rapper;2;;58;;8,221,827;12,601,804;1anyVhU62p31KFi8MEzkbf;3EApebexZ7YqDIqw2EMTDh
2885;MarÌlia MendonÁa†-†Ciumeira - Ao Vivo;Ciumeira - Ao Vivo;Mar√≠lia Mendon√ßa;3;;168;;4,279,596;12,590,620;1yR65psqiazQpeM79CcGh8;2H1liABu20HXBOmbt5SQz1
2886;Young Thug†-†Chanel (Go Get It);Chanel (Go Get It);Young Thug;3;;155;;4,474,120;12,584,012;50co4Is1HCEo8bhOyUWKpn;0kCBorRrKZkSztd9m0QI3r
2887;benny blanco†-†You;You;benny blanco;2;;89;;7,237,152;12,580,090;5CiGnKThu5ctn9pBxv7DGa;1GkHyypTFkUf0QQKwYoXH4
2888;Bad Bunny†-†EL MUNDO ES MÕO;EL MUNDO ES M√çO;Bad Bunny;1;;48;;12,507,010;12,507,010;4q3ewBCX7sLwd24euuV69X;36DHxTW2xdr9GG15T9oK9L
2889;Dua Lipa†-†Pretty Please;Pretty Please;Dua Lipa;2;;69;;8,165,948;12,470,982;6M2wZ9GZgrQXHCFfjv46we;6DXZiYUbrYgrVIhfX3U9Z2
2890;John Legend†-†All of Me;All of Me;John Legend;3;;31;;4,209,858;12,456,866;5y2Xq6xcjJb2jVM54GHK3t;6Vvqi6jfQssYpdvAWpQSMJ
2891;Bonez MC†-†Angeklagt;Angeklagt;Bonez MC;2;;91;;7,217,633;12,443,897;1aS5tqEs9ci5P9KD9tZWa6;5FLkxbVtsn88ejcLR62L4T
2892;MERO†-†Baller los;Baller los;MERO;2;;96;;6,741,201;12,435,927;5wyWp867LWGjFmYZXVSFnZ;1IPRghUN3LFPNbCTsfBJx9
2893;Lauv†-†Who;Who;Lauv;2;;113;;7,429,546;12,434,298;5JZ7CnR6gTvEMKX4g70Amv;2qG81jL9UIP54uS8gYyP4k
2894;Rudimental†-†Let Me Live;Let Me Live;Rudimental;3;;160;;4,459,041;12,428,973;4WN5naL3ofxrVBgFpguzKo;3D1rlKmZdpYUeMtRRLNawc
2895;Marshmello†-†Tongue Tied;Tongue Tied;Marshmello;2;;72;;7,250,495;12,402,011;64KEffDW9EtZ1y2vBYgq8T;7jzldCBnJjpJM3epzJ85KE
2896;Joji†-†Daylight;Daylight;Joji;2;;99;;6,819,838;12,376,309;3MZsBdqDrRTJihTHQrO6Dq;6Ed1q0X8oSKSm4IIhiQbYg
2897;The Avener†-†Fade Out Lines - The Avener Rework;Fade Out Lines - The Avener Rework;The Avener;9;;98;;2,013,563;12,363,910;0e6qzpphJHtObTSwD75mi0;6Un6kjADPaylQqaRIbpLWE
2898;Khalid†-†Self;Self;Khalid;2;;112;;6,377,533;12,363,899;6LuN9FCkKOj5PcnpouEgny;1WqLtczgKdbHFHhefOU0y7
2899;Drake†-†6 God;6 God;Drake;6;;49;;3,351,665;12,342,073;3TVXtAsR1Inumwj472S9r4;3a8tAZFJxlmBwOtrf5L1oC
2900;Thomas Rhett†-†Craving You;Craving You;Thomas Rhett;4;;173;;3,282,546;12,330,043;6x2LnllRG5uGarZMsD4iO8;6zLdXcmvIxnAXpz9sXFnIE
2901;Martin Garrix†-†Animals;Animals;Martin Garrix;6;;17;;2,312,424;12,303,018;60d24wfXkVzDSfLS6hyCjZ;5fHmnwcuWXBj2sHJZd4NGx
2902;Reynmen†-†Ela;Ela;Reynmen;2;;101;;7,025,162;12,299,714;1Fg19vpUJpAAPFjnKaVYVW;2VUTPdW21gPVVTEmvdSwos
2903;Juice WRLD†-†Maze;Maze;Juice WRLD;2;;82;;7,328,165;12,296,255;4MCBfE4596Uoi2O4DtmEMz;4mUIe9gfsdtsVP2zFIl74x
2904;Lana Del Rey†-†Fuck it I love you;Fuck it I love you;Lana Del Rey;2;;79;;7,129,257;12,285,060;00FQb4jTyendYWaN8pK0wa;7MtVPRGtZl6rPjMfLoI3Lh
2905;J Balvin†-†MOJAITA;MOJAITA;J Balvin;2;;79;;7,771,683;12,284,495;1vyhD5VmyZ7KMfW5gqLgo5;71pEiUWwfDFiRO6RmFpnBf
2906;Twenty One Pilots†-†Cancer;Cancer;Twenty One Pilots;4;;86;;4,154,489;12,260,215;3YQKmKGau1PzlVlkL1iodx;19W5OTEcQI3ZoRW1HERMyy
2907;Drake†-†Keep The Family Close;Keep The Family Close;Drake;4;;72;;4,577,176;12,258,928;3TVXtAsR1Inumwj472S9r4;0AAyo5bMIVgVxv9DF6XV2B
2908;Taylor Swift†-†marjorie;marjorie;Taylor Swift;1;;57;;12,234,761;12,234,761;06HL4z0CvFAxyc27GXpf02;7vBNFh3NIZTj6tB5s1IBjE
2909;Capital Bra†-†Rolex;Rolex;Capital Bra;2;;88;;7,557,272;12,233,039;4WZGDpNwrC0vNQyl9QzF7d;38lQ7lYhN3eSWepnZHaiBF
2910;Dan + Shay†-†Tequila;Tequila;Dan + Shay;3;;179;;4,364,020;12,224,706;7z5WFjZAIYejWy0NI5lv4T;42fw0rxRO2xbesF6mJfd4Y
2911;Tyga†-†Haute;Haute;Tyga;2;;84;;7,143,280;12,203,291;5LHRHt1k9lMyONurDHEdrp;1jlnBQGP2DtSEhMgQaz7a7
2912;BANKS†-†Beggin For Thread;Beggin For Thread;BANKS;9;;106;;1,651,252;12,197,929;2xe8IXgCTpwHE3eA9hTs4n;705nCbWCo1geLjX6T6P24u
2913;Trippie Redd†-†Who Needs Love;Who Needs Love;Trippie Redd;2;;82;;6,966,774;12,190,442;6Xgp2XMz1fhVYe7i6yNAax;2ktxr00GpTtbMNeBjNeY8D
2914;Dreamville†-†Down Bad;Down Bad;Dreamville;2;;97;;6,622,779;12,180,808;1iNqsUDUraNWrj00bqssQG;36J0iaPDGbYGsHvYpaYs3k
2915;BTS†-†The Truth Untold;The Truth Untold;BTS;2;;60;;7,777,219;12,177,520;3Nrfpe0tUJi4K4DXYWgMUX;48XfojJC87VKLlUotYV0Gm
2916;Pop Smoke†-†Something Special;Something Special;Pop Smoke;2;;79;;7,634,780;12,170,360;0eDvMgVFoNV3TpwtrVCoTj;5kkaSMcf4BFlhRRICCKZb6
2917;K/DA†-†THE BADDEST;#VALEUR!;;2;;82;;7,506,484;12,148,541;4gOc8TsQed9eqnqJct2c5v;2V4Fx72svQRxrFvNT1eq5f
2918;ScHoolboy Q†-†Floating;Floating;ScHoolboy Q;2;;79;;7,299,902;12,143,988;5IcR3N7QB1j6KBL8eImZ8m;4NN6N5TxBO5k9uqu0W4gfQ
2919;DJ Khaled†-†To the Max;To the Max;DJ Khaled;2;;55;;7,833,443;12,141,803;0QHgL1lAIqAw0HtD7YldmP;3pC1ILr9KzmQLMe8Kn5QBG
2920;Kanye West†-†Real Friends;Real Friends;Kanye West;4;;68;;4,248,774;12,122,370;5K4W6rqBFWDnAN6FQUkS6x;0HDdyhtep8nLbCbcjFNlcz
2921;XXXTENTACION†-†Sauce!;Sauce!;XXXTENTACION;2;;81;;7,263,382;12,091,872;15UsOTVnJzReFVN1VCnxy4;3jq1RpStaB1YGyN3rRZGca
2922;Smokepurpp†-†Nephew;Nephew;Smokepurpp;3;;179;;4,062,276;12,077,969;21dooacK2WGBB5amYvKyfM;0ibOcbkp2XG46Do8jcy0bL
2923;Lil Uzi Vert†-†That Way;That Way;Lil Uzi Vert;1;;49;;12,059,592;12,059,592;4O15NlyKLIASxsJ0PrXPfz;5raTDhlbxFDnpn89bxArdH
2924;Tayler Buono†-†Technically Single;Technically Single;Tayler Buono;5;;147;;2,520,661;12,046,955;5doPfvddXXjtQIJu9rQEz5;6lDx96uizO7bKiytk0t6KU
2925;Logic†-†One Day;One Day;Logic;2;;66;;7,421,692;12,028,367;4xRYI6VqpkE3UwrDrAZL8L;6e2PtJYcltVk76nLwxBzRn
2926;Sam Hunt†-†Break Up In A Small Town;Break Up In A Small Town;Sam Hunt;6;;118;;2,134,557;12,010,999;2kucQ9jQwuD8jWdtR9Ef38;7aftSOGSOpSoIlVAQVBb71
2927;Drake†-†Redemption;Redemption;Drake;4;;82;;4,032,182;12,010,749;3TVXtAsR1Inumwj472S9r4;6qGgrhiZ20Qrir3MNGUJq4
2928;J Balvin†-†Tu Veneno;Tu Veneno;J Balvin;2;;128;;6,007,541;12,004,231;1vyhD5VmyZ7KMfW5gqLgo5;5KFHrrBMyGj5MhVbZMM3ts
2929;Drake†-†Weston Road Flows;Weston Road Flows;Drake;4;;76;;4,308,751;12,003,640;3TVXtAsR1Inumwj472S9r4;0P7HlSwSY8mJCWIk4yunb0
2930;BeyoncÈ†-†BLACK PARADE;BLACK PARADE;Beyonc√©;2;;90;;6,518,407;11,993,214;6vWDO969PvNqNYHIOW5v0m;2qzUpSVI4NnPyWxbXwumTj
2931;Cardi B†-†Best Life;Best Life;Cardi B;2;;75;;7,241,438;11,985,346;4kYSro6naA4h99UJvo89HB;00B7TZ0Xawar6NZ00JFomN
2932;Migos†-†Kelly Price;Kelly Price;Migos;3;;101;;4,579,765;11,984,167;6oMuImdp5ZcFhWP0ESe6mG;204U3zjm9kkzX25Pr4Rdld
2933;Juice WRLD†-†Let Me Know (I Wonder Why Freestyle);Let Me Know (I Wonder Why Freestyle);Juice WRLD;2;;102;;7,268,666;11,970,198;4MCBfE4596Uoi2O4DtmEMz;3wwo0bJvDSorOpNfzEkfXx
2934;Diplo†-†Get It Right;Get It Right;Diplo;3;;143;;4,310,692;11,945,548;5fMUXHkw8R8eOP2RNVYEZX;68m6iwhKElLTBaGRG1LLwE
2935;Contiez†-†Trumpsta - Djuro Remix;Trumpsta - Djuro Remix;Contiez;10;;31;;1,349,986;11,923,066;1TlTz1l8LzQ7AiXjBO77Ep;6w2A10HCO5nhBCaNLk4aS2
2936;Anitta†-†Indecente;Indecente;Anitta;3;;147;;4,343,129;11,902,809;7FNnA9vBm6EKceENgCGRMb;5FOCkGt7bp22nBVfQ4WSIT
2937;Hunter Hayes†-†21;21;Hunter Hayes;9;;121;;1,837,538;11,895,050;7H6dkUChT5EoOQtUVMg4cN;4amvcCLMlTiU6mQfwFGRl8
2938;Drake†-†Scholarships;Scholarships;Drake;6;;97;;2,415,422;11,812,242;3TVXtAsR1Inumwj472S9r4;0B5OTb36fzLayn6XQHg5A1
2939;Bruno Mars†-†Talking to the Moon;Talking to the Moon;Bruno Mars;2;;112;;6,415,813;11,807,237;0du5cEVh5yTK9QJze8zA0C;161DnLWsx1i3u1JT05lzqU
2940;Cardi B†-†Bickenhead;Bickenhead;Cardi B;2;;78;;7,135,110;11,802,101;4kYSro6naA4h99UJvo89HB;17Yq72h0p15OhCbZ5lJ5gd
2941;benny blanco†-†Graduation;Graduation;benny blanco;2;;91;;6,927,146;11,801,530;5CiGnKThu5ctn9pBxv7DGa;6cjSh516BbrNUs213jDAGm
2942;Eno†-†Blackberry Sky;Blackberry Sky;Eno;2;;96;;6,705,582;11,790,488;3GBBxBdoolb0B5YizZq9bF;4cawYWrqMRz0T0hOIVxk6j
2943;Wiz Khalifa†-†We Dem Boyz;We Dem Boyz;Wiz Khalifa;11;;116;;1,220,270;11,788,333;137W8MRPWKqSmrBGDBFSop;72EngNlhSiPugQCQniZ0fY
2944;Mac Miller†-†Circles;Circles;Mac Miller;1;;49;;11,781,966;11,781,966;4LLpKhyESsyAXpc4laK94U;4jXl6VtkFFKIt3ycUQc5LT
